title,authors,year,venue,category,tags,paper_url,project_url,code_url,dataset_url,code_status,real_robot,robot_platform,summary
AnyTeleop: A General Vision-Based Dexterous Robot Arm-Hand Teleoperation System,"Yuzhe Qin, et al.",2023,RSS 2023,Teleoperation and Demonstration Collection,"vision-based, dexterous, retargeting, multi-camera",https://arxiv.org/abs/2307.04577,https://yzqin.github.io/anyteleop/,https://github.com/dexsuite/dex-retargeting,,⭐ Code,yes,"Allegro, Shadow Hand, multiple arms",General vision-based dexterous arm-hand teleop with hardware/sim/camera-agnostic retargeting library.
Diffusion Policy — Visuomotor Policy Learning via Action Diffusion,"Cheng Chi, Siyuan Feng, Yilun Du, ... Shuran Song",2023,RSS 2023; IJRR 2024,Humanoid Foundation Models and Generalist Policies,"diffusion, multimodal, visuomotor, foundation-baseline",https://arxiv.org/abs/2303.04137,https://diffusion-policy.cs.columbia.edu/,https://github.com/real-stanford/diffusion_policy,,⭐ Code,yes,Multiple manipulation platforms,
Extreme Parkour with Legged Robots,"Xuxin Cheng, Kexin Shi, Ananye Agarwal, Deepak Pathak",2023/2024,ICRA 2024,Whole-Body Motion Tracking and Imitation,"parkour, legged, depth-image, single-policy",https://arxiv.org/abs/2309.14341,https://extreme-parkour.github.io/,https://github.com/chengxuxin/extreme-parkour,,⭐ Code,yes,Unitree A1/Go1,"Single-policy parkour from depth image trained in <20h, agile high-jump and gap-leap behaviors."
"GELLO: A General, Low-Cost, and Intuitive Teleoperation Framework for Robot Manipulators","Philipp Wu, Yide Shentu, Zhongke Yi, Xingyu Lin, Pieter Abbeel",2023,IROS 2024,Teleoperation and Demonstration Collection,"puppeteer, joint-isomorphic, low-cost, IL",https://arxiv.org/abs/2309.13037,https://wuphilipp.github.io/gello_site/,https://github.com/wuphilipp/gello_software,,⭐ Code,yes,"Franka, UR5, xArm",3D-printed kinematic-twin puppeteer providing intuitive joint-level demos at very low cost.
GR-1 — Unleashing Large-Scale Video Generative Pre-training for Visual Robot Manipulation,"Hongtao Wu, Ya Jing, Chilam Cheang, ... Tao Kong (ByteDance)",2023,ICLR 2024,Humanoid Foundation Models and Generalist Policies,"video-pretrain, GPT-style, visual-prediction, CALVIN",https://arxiv.org/abs/2312.13139,https://gr1-manipulation.github.io/,https://github.com/bytedance/GR-1,,⭐ Code,yes,"Franka, CALVIN sim",
RoboFlamingo — Vision-Language Foundation Models as Effective Robot Imitators,"Xinghang Li, Minghuan Liu, Hanbo Zhang, ... Tao Kong",2023,ICLR 2024,Humanoid Foundation Models and Generalist Policies,"OpenFlamingo-backbone, imitation, CALVIN, single-GPU",https://arxiv.org/abs/2311.01378,https://roboflamingo.github.io/,https://github.com/RoboFlamingo/RoboFlamingo,,⭐ Code,yes,"CALVIN sim, Franka",
RT-X / Open X-Embodiment — Robotic Learning Datasets and RT-X Models,Open X-Embodiment Collaboration (21 institutions),2023,ICRA 2024,Humanoid Foundation Models and Generalist Policies,"cross-embodiment, OXE, 22-robots, 527-skills, dataset",https://arxiv.org/abs/2310.08864,https://robotics-transformer-x.github.io/,https://github.com/google-deepmind/open_x_embodiment,https://robotics-transformer-x.github.io/,⭐ Code,yes,22 different robot embodiments,"1M+ trajectories, 22 embodiments, 60 datasets pooled across 21 institutions."
ARCTIC - Dexterous Bimanual Hand-Object Manipulation,"Zicong Fan, Omid Taheri, Dimitrios Tzionas, et al.",2023,CVPR 2023,Datasets and Benchmarks,"bimanual, articulated-objects, contact",https://arxiv.org/abs/2204.13662,https://arctic.is.tue.mpg.de/,https://github.com/zc-alexfan/arctic,https://arctic.is.tue.mpg.de/,⭐ Code,no,,2.1M video frames of bimanual articulated-object manipulation with 3D meshes and contact.
CALM: Conditional Adversarial Latent Models for Directable Virtual Characters,"Chen Tessler, Yoni Kasten, Yunrong Guo, Shie Mannor, Gal Chechik, Xue Bin Peng",2023,SIGGRAPH 2023,Whole-Body Motion Tracking and Imitation,"skill-latent, character-anim, directable, adversarial",https://arxiv.org/abs/2305.02195,https://research.nvidia.com/labs/par/calm/,https://github.com/NVlabs/CALM,,⭐ Code,no,simulated humanoid,Learns a conditional latent that lets a user direct character style and motion while preserving diversity.
CIRCLE - Capture In Rich Contextual Environments,"Joao Pedro Araujo, Jiaman Li, et al.",2023,CVPR 2023,Datasets and Benchmarks,"HSI, reaching, scenes",https://arxiv.org/abs/2303.17912,https://stanford-tml.github.io/circle_dataset/,https://github.com/Stanford-TML/circle_dataset,https://stanford-tml.github.io/circle_dataset/,⭐ Code,no,,10 hours of full-body reaching motion with rich VR scene geometry context.
ContactGen - Generative Contact Modeling for Grasp Generation,"Shaowei Liu, Yang Zhou, Jimei Yang, Saurabh Gupta, Shenlong Wang",2023,ICCV 2023,Evaluation Metrics and Contact Modeling,"generative, contact-map, part-map, direction-map",https://arxiv.org/abs/2310.03740,https://stevenlsw.github.io/contactgen/,https://github.com/stevenlsw/contactgen,,⭐ Code,no,,"Object-centric (contact, part, direction) representation + conditional generative grasp model."
DECO: Dense Estimation of 3D Human-Scene Contact In The Wild,"Shashank Tripathi, Agniv Chatterjee, Jean-Claude Passy, Hongwei Yi, Dimitrios Tzionas, Michael J. Black",2023,ICCV 2023,Object-Aware Human Motion Synthesis,"contact, dense, perception",https://arxiv.org/abs/2309.15273,https://deco.is.tue.mpg.de/,https://github.com/sha2nkt/deco,DAMON,⭐ Code,no,,Estimates dense vertex-level body-scene contacts from in-the-wild RGB.
HOI-Diff: Text-Driven Synthesis of 3D Human-Object Interactions using Diffusion Models,"Xiaogang Peng, Yiming Xie, Zizhao Wu, Varun Jampani, Deqing Sun, Huaizu Jiang",2023,arXiv 2023.12 / CVPRW 2025 (HuMoGen),Human-Object Interaction Motion Generation,"diffusion, text-conditioned, dual-branch, affordance, contact",https://arxiv.org/abs/2312.06553,https://neu-vi.github.io/HOI-Diff/,https://github.com/neu-vi/HOI-Diff,BEHAVE (annotated with text),⭐ Code,no,,Dual-branch diffusion model for text-driven 3D HOI generation with cross-attention and affordance prediction.
IMoS: Intent-Driven Full-Body Motion Synthesis for Human-Object Interactions,"Anindita Ghosh, Rishabh Dabral, Vladislav Golyanik, Christian Theobalt, Philipp Slusallek",2023,Eurographics 2023,Human-Object Interaction Motion Generation,"cVAE, intent, language-conditioned",https://arxiv.org/abs/2212.07555,https://vcai.mpi-inf.mpg.de/projects/IMoS/,https://github.com/anindita127/IMoS,,⭐ Code,no,,Intent-driven cVAE for action+object text-to-HOI motion with arm/body decoupling.
InterDiff: Generating 3D Human-Object Interactions with Physics-Informed Diffusion,"Sirui Xu, Zhengyuan Li, Yu-Xiong Wang, Liang-Yan Gui",2023,ICCV 2023,Human-Object Interaction Motion Generation,"diffusion, prediction, physics, interaction-correction",https://arxiv.org/abs/2308.16905,https://sirui-xu.github.io/InterDiff/,https://github.com/Sirui-Xu/InterDiff,,⭐ Code,no,,Physics-informed diffusion for whole-body HOI prediction with interaction correction.
LIBERO - Lifelong Robot Learning Benchmark,"Bo Liu, Yifeng Zhu, Chongkai Gao, et al.",2023,NeurIPS 2023,Datasets and Benchmarks,"VLA, lifelong, manipulation",https://arxiv.org/abs/2306.03310,,https://github.com/Lifelong-Robot-Learning/LIBERO,,⭐ Code,no,,Lifelong manipulation benchmark; de facto VLA evaluation suite.
LocoMuJoCo - Imitation Learning Benchmark for Locomotion,"Firas Al-Hafez, Guoping Zhao, Jan Peters, Davide Tateo",2023,NeurIPS 2023 Workshop,Datasets and Benchmarks,"imitation, locomotion, humanoid, quadruped",https://arxiv.org/abs/2311.02496,,https://github.com/robfiras/loco-mujoco,,⭐ Code,no,,12 environments / 27 tasks for IL across humanoids and quadrupeds.
Motion-X - Large-scale 3D Expressive Whole-body Human Motion Dataset,"Jing Lin, Ailing Zeng, Shunlin Lu, Yuanhao Cai, et al.",2023,NeurIPS 2023,Datasets and Benchmarks,"whole-body, SMPL-X, text-motion, expressive",https://arxiv.org/abs/2307.00818,https://motion-x-dataset.github.io/,https://github.com/IDEA-Research/Motion-X,https://github.com/IDEA-Research/Motion-X,⭐ Code,no,,15.6M whole-body 3D poses + 81K sequences with text + facial/hand annotations.
MotionGPT — Human Motion as a Foreign Language,"Biao Jiang, Xin Chen, Wen Liu, ... (Fudan / Tencent)",2023,NeurIPS 2023,Humanoid Foundation Models and Generalist Policies,"VQ-VAE, motion-tokens, T5, generation+understanding",https://arxiv.org/abs/2306.14795,https://motion-gpt.github.io/,https://github.com/OpenMotionLab/MotionGPT,,⭐ Code,no,Human motion (retargettable to humanoid),
NCP / Tencent RoboticsX motion control suite,Tencent RoboticsX,2023-2024,open-source,Whole-Body Motion Tracking and Imitation,"skill-latent, VQ, character-anim",https://github.com/Tencent-RoboticsX/NCP,https://tencent-roboticsx.github.io/NCP/,https://github.com/Tencent-RoboticsX/NCP,,⭐ Code,no,simulated humanoid,Reference implementation of Neural Categorical Priors for character control.
NCP: Neural Categorical Priors for Physics-Based Character Control,"Qingxu Zhu, He Zhang, Mengting Lan, Lei Han",2023,SIGGRAPH Asia 2023,Whole-Body Motion Tracking and Imitation,"skill-latent, VQ-VAE, discrete-prior, character-anim",https://arxiv.org/abs/2308.07200,https://tencent-roboticsx.github.io/NCP/,https://github.com/Tencent-RoboticsX/NCP,,⭐ Code,no,simulated humanoid,Compresses motion clips into a discrete VQ codebook with a learned categorical prior for generation and downstream RL.
Object Pop-Up: Can we infer 3D objects and their poses from human interactions alone?,"Ilya A. Petrov, Riccardo Marin, Julian Chibane, Gerard Pons-Moll",2023,CVPR 2023,Object-Aware Human Motion Synthesis,"object-inference, contact, point-cloud",https://arxiv.org/abs/2306.00777,https://virtualhumans.mpi-inf.mpg.de/object_popup/,https://github.com/ptrvilya/object-popup,,⭐ Code,no,,Predicts 3D object pose and shape conditioned on human interaction pose alone.
OMOMO - Object Motion Guided Human Motion Synthesis,"Jiaman Li, Jiajun Wu, C. Karen Liu",2023,SIGGRAPH Asia 2023,Datasets and Benchmarks,"HOI, large-objects, motion-synthesis",https://arxiv.org/abs/2309.16237,https://lijiaman.github.io/projects/omomo/,https://github.com/lijiaman/omomo_release,https://github.com/lijiaman/omomo_release,⭐ Code,no,,~10 hours of paired human-object MoCap with 15 large everyday objects.
PHC: Perpetual Humanoid Control for Real-time Simulated Avatars,"Zhengyi Luo, Jinkun Cao, Alexander Winkler, Kris Kitani, Weipeng Xu",2023,ICCV 2023,Whole-Body Motion Tracking and Imitation,"motion-imitation, AMASS, fail-recovery, progressive-policy, character-anim",https://arxiv.org/abs/2305.06456,https://www.zhengyiluo.com/PHC-Site/,https://github.com/ZhengyiLuo/PHC,,⭐ Code,no,SMPL humanoid (Isaac Gym),A single physics-based controller that imitates ~10K AMASS motions and recovers from arbitrary fail states without external forces.
PhysHOI: Physics-Based Imitation of Dynamic Human-Object Interaction,"Yinhuai Wang, Jing Lin, Ailing Zeng, Zhengyi Luo, Jian Zhang, Lei Zhang",2023,arXiv 2023,Related Character Animation and Physics-Based Motion Generation,"HOI, contact-graph, basketball, physics-imitation",https://arxiv.org/abs/2312.04393,https://wyhuai.github.io/physhoi-page/,https://github.com/wyhuai/PhysHOI,BallPlay,⭐ Code,no,sim-only humanoid (IsaacGym),Contact-graph reward enables physics-based imitation of full-body human-object interactions (basketball).
RoboHive - Unified Framework for Robot Learning,"Vikash Kumar, Rutav Shah, Gaoyue Zhou, et al.",2023,NeurIPS 2023 D&B,Datasets and Benchmarks,"unified-API, manipulation, dex, hardware",https://arxiv.org/abs/2310.06828,,https://github.com/vikashplus/robohive,,⭐ Code,no,,Unified MuJoCo-based environments + hardware drivers for robot learning research.
"SceneDiffuser: Diffusion-based Generation, Optimization, and Planning in 3D Scenes","Siyuan Huang, Zan Wang, Puhao Li, Baoxiong Jia, Tengyu Liu, Yixin Zhu, Wei Liang, Song-Chun Zhu",2023,CVPR 2023,Object-Aware Human Motion Synthesis,"diffusion, scene, planning, dexterous-grasp",https://arxiv.org/abs/2301.06015,https://scenediffuser.github.io/,https://github.com/scenediffuser/Scene-Diffuser,,⭐ Code,no,,"Unified diffusion for scene-conditioned generation, optimization, and planning."
TRILL - Deep Imitation Learning for Humanoid Loco-manipulation through Human Teleoperation,,2023,arXiv 2023.09,Teleoperation and Demonstration Collection,,https://arxiv.org/abs/2309.01952,https://ut-austin-rpl.github.io/TRILL/,https://github.com/UT-Austin-RPL/TRILL,,⭐ Code,no,,Deep imitation learning for loco-manipulation via human teleoperation.
BridgeData V2 - Robot Learning at Scale,"Homer Walke, Kevin Black, Tony Zhao, et al.",2023,CoRL 2023,Datasets and Benchmarks,"WidowX, multi-task, IL",https://arxiv.org/abs/2308.12952,https://rail-berkeley.github.io/bridgedata/,,https://rail-berkeley.github.io/bridgedata/,📦 Dataset,no,,"60,096 trajectories / 13 skills / 24 environments on low-cost WidowX arm."
MOYO - Yoga Poses with Pressure Mat,"Sai Kumar Dwivedi, Cordelia Schmid, Hongwei Yi, Michael J. Black, Dimitrios Tzionas",2023,CVPR 2023,Datasets and Benchmarks,"yoga, contact, pressure, CoP, CoM",https://arxiv.org/abs/2303.18246,https://ipman.is.tue.mpg.de/,,https://moyo.is.tue.mpg.de/,📦 Dataset,no,,"Multi-view yoga mocap with floor pressure, ground-truth CoM and CoP."
RH20T - One-Shot Robot Manipulation Skills Dataset,"Hao-Shu Fang, Hongjie Fang, Zhenyu Tang, Jirong Liu, et al.",2023,ICRA 2024,Datasets and Benchmarks,"contact-rich, manipulation, multi-modal",https://arxiv.org/abs/2307.00595,https://rh20t.github.io/,,https://rh20t.github.io/,📦 Dataset,no,,110K+ contact-rich manipulation sequences (40+ TB) for one-shot skill learning.
PhysDiff: Physics-Guided Human Motion Diffusion Model,"Ye Yuan, Jiaming Song, Umar Iqbal, Arash Vahdat, Jan Kautz",2023,ICCV 2023,Related Character Animation and Physics-Based Motion Generation,"motion-diffusion, physics-projection, motion-imitator",https://arxiv.org/abs/2212.02500,https://nvlabs.github.io/PhysDiff/,,,🌐 Project Page,no,sim-only humanoid,Physics-based projection module corrects motion-diffusion outputs for plausibility (>78% improvement).
Synthesizing Physical Character-Scene Interactions (InterPhys 2023),"Mohamed Hassan, Yunrong Guo, Tingwu Wang, Michiel van de Panne, Sanja Fidler, Xue Bin Peng",2023,SIGGRAPH 2023,Related Character Animation and Physics-Based Motion Generation,"scene-interaction, adversarial-imitation, sit-down, carry",https://arxiv.org/abs/2302.00883,https://xbpeng.github.io/projects/InterPhys/index.html,,,🌐 Project Page,no,sim-only humanoid (IsaacGym),AMP-style adversarial imitation learns sit/lie/carry/move scene-interaction skills from unannotated MoCap.
Teleoperation of Humanoid Robots - A Survey,,2023,arXiv 2023.01,Teleoperation and Demonstration Collection,,https://arxiv.org/abs/2301.04317,https://humanoid-teleoperation.github.io/,,,🌐 Project Page,no,,A survey of humanoid robot teleoperation.
RT-2 — Vision-Language-Action Models Transfer Web Knowledge to Robotic Control,Brohan et al. (Google DeepMind),2023,CoRL 2023,Humanoid Foundation Models and Generalist Policies,"VLA, web-knowledge, co-fine-tuning, PaLI-X, PaLM-E",https://arxiv.org/abs/2307.15818,https://robotics-transformer2.github.io/,,,🔁 Unofficial Code,yes,Everyday Robots,
AdaptNet - Policy Adaptation for Physics-Based Character Control,,2023,TOG 2023,Related Character Animation and Physics-Based Motion Generation,,https://dl.acm.org/doi/abs/10.1145/3618375,,,,❌ No Code,no,,Policy adaptation for physics-based character control.
Sim-to-Real Learning for Humanoid Box Loco-Manipulation,,2023,arXiv 2023.10,Sim-to-Real and Deployment Systems,,https://arxiv.org/abs/2310.03191,,,,❌ No Code,no,,Sim-to-real learning for humanoid box loco-manipulation.
Robotic Telekinesis: Learning a Robotic Hand Imitator by Watching Humans on Youtube,"Aravind Sivakumar, Kenneth Shaw, Deepak Pathak",2022,RSS 2022,Teleoperation and Demonstration Collection,"single-RGB, hand-imitator, glove-free, internet-video",https://arxiv.org/abs/2202.10448,https://robotic-telekinesis.github.io/,https://github.com/sraviakv/robotic-telekinesis,,⭐ Code,yes,Allegro Hand on Franka,Single-RGB-camera teleop trained on internet hand videos; first low-cost glove-free dexterous teleop.
ASE: Large-Scale Reusable Adversarial Skill Embeddings for Physically Simulated Characters,"Xue Bin Peng, Yunrong Guo, Lina Halper, Sergey Levine, Sanja Fidler",2022,SIGGRAPH 2022 (TOG),Whole-Body Motion Tracking and Imitation,"skill-embedding, adversarial, character-anim, hierarchical-RL",https://arxiv.org/abs/2205.01906,https://research.nvidia.com/labs/toronto-ai/ASE/,https://github.com/nv-tlabs/ASE,,⭐ Code,no,simulated humanoid,Learns a reusable latent skill embedding from large unstructured mocap that downstream tasks can sample for diverse behaviors.
BEHAVE - Tracking Human-Object Interactions,"Bharat Lal Bhatnagar, Xianghui Xie, Ilya Petrov, Cristian Sminchisescu, Christian Theobalt, Gerard Pons-Moll",2022,CVPR 2022,Datasets and Benchmarks,"HOI, RGBD, multi-view, contact",https://arxiv.org/abs/2204.06950,https://virtualhumans.mpi-inf.mpg.de/behave/,https://github.com/xiexh20/behave-dataset,https://virtualhumans.mpi-inf.mpg.de/behave/,⭐ Code,no,,First full-body HOI dataset with RGBD multi-view + 3D SMPL + object fits + contact.
